dataset,device,dtheta_common,dtheta_diff,frozen_max_frac,frozen_tail,frozen_tail_start,heading_common,mount_diff,n_snapshots,platform,r0_bias,r0_circstd_corr,r0_circstd_raw,r0_coverage_bins,r0_drift_span,r0_dtheta,r0_g,r0_g_at_bound,r0_low_coverage,r0_n_valid,r0_nan_frac,r0_offset_c,r0_outlier_frac,r0_structure,r1_bias,r1_circstd_corr,r1_circstd_raw,r1_coverage_bins,r1_drift_span,r1_dtheta,r1_g,r1_g_at_bound,r1_low_coverage,r1_n_valid,r1_nan_frac,r1_offset_c,r1_outlier_frac,r1_structure,range_med_m,reasons,rx_lo,rx_speed_p99,scan_v,status,ts_med_dt,ts_nonmono_frac,wavelength_spacing
wallarrayv3_2024_06_04_03_28_02_nRX2_rx_circle,PLUTO,0.08,0.07,0.0,False,,,,1000,wall,-0.1309744119644165,0.5438609032054484,0.9911506221065542,12,0.08144132420420647,0.15000000000000047,1.5600000000000007,False,False,999,0.0010000000000000009,-0.14982226490974426,0.3073073073073073,0.2862237238936035,-0.1632605493068695,0.6580248628096109,1.0295870695788647,12,0.30308812111616135,0.010000000000000342,1.5200000000000007,False,False,999,0.0010000000000000009,-0.34085744619369507,0.32432432432432434,0.3975368579924915,0.9499944448471069,FLAG:r0_gain=1.56;FLAG:r1_gain=1.52,2412000000.0,0.00958955306559801,2,FLAG,0.9967041015625,0.0,0.32182
wallarrayv3_2024_06_04_03_53_30_nRX2_rx_circle,PLUTO,0.07,0.08,0.0,False,,,,1000,wall,-0.2741028666496277,0.5130705704437082,1.0681152622767853,12,0.18753114342689514,0.15000000000000047,1.6400000000000008,False,False,999,0.0010000000000000009,-0.2503112256526947,0.35735735735735735,0.31444364556131793,-0.2283644825220108,0.5018785176326094,1.026919781479841,12,0.29703813046216965,-0.009999999999999676,1.6000000000000008,False,False,999,0.0010000000000000009,-0.39308980107307434,0.35435435435435436,0.3540355267655654,0.9499933123588562,FLAG:r0_gain=1.64;FLAG:r1_gain=1.60,2412000000.0,0.009474458545446394,2,FLAG,0.9952392578125,0.0,0.32182
wallarrayv3_2024_06_04_07_38_45_nRX2_bounce,PLUTO,0.1,-0.01,0.0,False,,,,5000,wall,-0.059432320296764374,0.47655505815542626,1.171367637157656,12,0.2492367997765541,0.09000000000000041,1.6200000000000008,False,False,4995,0.0010000000000000009,0.040457528084516525,0.44704704704704706,0.2009696082501114,-0.27966776490211487,0.5871334332418214,0.9948605551842301,12,0.5745165646076202,0.11000000000000043,1.6400000000000008,False,False,4995,0.0010000000000000009,-0.006216241978108883,0.3487487487487487,0.5248669936779052,0.8033890724182129,FLAG:r0_gain=1.62;FLAG:r1_gain=1.64,2412000000.0,0.004201581785455346,2,FLAG,0.995849609375,0.0,0.32182
wallarrayv3_2024_06_04_09_04_17_nRX2_bounce,PLUTO,0.08,0.09,0.0,False,,,,5000,wall,0.1118527352809906,0.6910966298446318,1.347475830385089,12,0.1640242338180542,0.17000000000000048,1.6200000000000008,False,False,4993,0.0013999999999999568,0.07343293726444244,0.5175245343480873,0.24489234011266994,-0.22018684446811676,0.6480986847496725,0.8466500493794332,12,0.1526457443833351,-0.009999999999999676,1.5000000000000007,False,False,4994,0.0011999999999999789,-0.2622077167034149,0.23488185822987584,0.35871197945254013,1.5062888860702515,FLAG:r0_gain=1.62;FLAG:r1_gain=1.50,2412000000.0,0.004110705945640796,2,FLAG,0.995849609375,0.0,0.32182
wallarrayv3_2024_06_04_10_30_13_nRX2_bounce,PLUTO,0.06,0.03,0.0,False,,,,5000,wall,-0.20326733589172363,0.5087598327323866,0.8273715424304763,12,0.16029171645641327,0.09000000000000041,1.6800000000000008,False,False,4997,0.0006000000000000449,0.08670146763324738,0.20252151290774464,0.27735738788516584,-0.8551265597343445,0.4090041555669225,1.2760225515166512,12,0.23939429968595505,0.03000000000000036,1.7200000000000009,False,False,4997,0.0006000000000000449,-0.24761074781417847,0.42185311186712027,0.2784992411745013,0.4477407932281494,FLAG:r0_gain=1.68;FLAG:r1_gain=1.72,2412000000.0,0.004461191184818741,2,FLAG,0.99615478515625,0.0,0.32182
wallarrayv3_2024_06_04_12_10_24_nRX2_rx_circle,PLUTO,0.05,0.14,0.0,False,,,,1000,wall,-0.5915210843086243,0.5827473581025909,0.7288052389759525,7,0.1157773919403553,0.1900000000000005,1.6000000000000008,False,False,1000,0.0,0.12644387781620026,0.177,0.28687463345562403,0.15660496056079865,0.4065490868809281,0.9113801577511969,7,0.14865169674158096,-0.08999999999999975,1.6800000000000008,False,False,1000,0.0,-0.4842447340488434,0.279,0.09634872900044883,0.9499916434288025,FLAG:r0_gain=1.60;FLAG:r1_gain=1.68,2412000000.0,0.004615636244416237,2,FLAG,0.995849609375,0.0,0.32182
wallarrayv3_2024_06_04_12_43_59_nRX2_rx_circle,PLUTO,0.05,0.12,0.0,False,,,,1000,wall,-0.760842502117157,0.5590630007507572,0.718266822283343,7,0.14632221311330795,0.17000000000000048,1.6000000000000008,False,False,997,0.0030000000000000027,-0.06911489367485046,0.17452357071213642,0.28805691326676436,0.24983038008213043,0.3727490499498424,0.8789210000389909,7,0.17027965188026428,-0.06999999999999973,1.6600000000000008,False,False,999,0.0010000000000000009,-0.3270612359046936,0.2722722722722723,0.08988318385166448,0.9499919414520264,FLAG:r0_gain=1.60;FLAG:r1_gain=1.66,2412000000.0,0.004652139889076351,2,FLAG,0.9962158203125,0.0,0.32182
wallarrayv3_2024_06_04_13_12_16_nRX2_rx_circle,PLUTO,0.04,0.13,0.0,False,,,,1000,wall,-0.7723374962806702,0.5317204580131044,0.6998719515508399,7,0.1728183925151825,0.17000000000000048,1.6000000000000008,False,False,1000,0.0,-0.069597527384758,0.171,0.2958965807537699,0.25577154755592346,0.3607359492697646,0.8820033120527816,7,0.10330448672175407,-0.08999999999999975,1.6800000000000008,False,False,1000,0.0,-0.38114798069000244,0.256,0.07835045678049121,0.9499953985214233,FLAG:r0_gain=1.60;FLAG:r1_gain=1.68,2412000000.0,0.004617952909320593,2,FLAG,0.9964599609375,0.0,0.32182
wallarrayv3_2024_06_04_13_41_17_nRX2_bounce,PLUTO,0.08,0.05,0.0,False,,,,5000,wall,-0.5547947287559509,0.5753655950692128,1.120101542808411,12,0.284461110830307,0.13000000000000045,1.6200000000000008,False,False,4996,0.0008000000000000229,-0.23082435131072998,0.39351481184947956,0.2830568727532578,0.008166992105543613,0.5787135298919034,0.943547895403519,12,0.7695318758487701,0.03000000000000036,1.5800000000000007,False,False,4995,0.0010000000000000009,-0.2962338626384735,0.2938938938938939,0.44625486574199047,1.0728129148483276,FLAG:r0_gain=1.62;FLAG:r1_gain=1.58,2412000000.0,0.004263999750837681,2,FLAG,0.99560546875,0.0,0.32182
wallarrayv3_2024_06_04_15_06_43_nRX2_bounce,PLUTO,0.12,0.11,0.0,False,,,,5000,wall,0.3869722783565521,0.6748684136736461,1.3734263171195311,12,0.2654188424348831,0.23000000000000054,1.6600000000000008,False,False,4993,0.0013999999999999568,-0.15983091294765472,0.4552373322651712,0.335926358390267,-0.34513261914253235,0.7274599173079386,0.7572588913938024,12,0.7556161284446716,0.010000000000000342,1.2000000000000004,False,False,4998,0.00039999999999995595,-0.3224417567253113,0.1758703481392557,0.5884018405439663,1.2230095863342285,FLAG:r0_gain=1.66,2412000000.0,0.004014949547126886,2,FLAG,0.9959716796875,0.0,0.32182
wallarrayv3_2024_06_03_06_54_50_nRX2_rx_circle,PLUTO,0.07,0.04,0.0,False,,,,1000,wall,-0.16110722720623016,0.5071896768406887,0.992552382290361,12,0.1244908943772316,0.11000000000000043,1.6000000000000008,False,False,1000,0.0,-0.18480663001537323,0.327,0.3372680373892497,-0.2514248788356781,0.5253531006526674,1.094186368814752,12,0.3245096057653427,0.03000000000000036,1.6200000000000008,False,False,998,0.0020000000000000018,-0.4456218183040619,0.3817635270541082,0.4126336414356788,0.9499925374984741,FLAG:r0_gain=1.60;FLAG:r1_gain=1.62,2412000000.0,0.00971293507143855,2,FLAG,0.99609375,0.0,0.32182
wallarrayv3_2024_06_03_07_15_54_nRX2_bounce,PLUTO,0.09,0.02,0.0,False,,,,5000,wall,0.3566398024559021,0.6036881135534006,1.261316477419655,12,0.21272172033786774,0.11000000000000043,1.6800000000000008,False,False,4997,0.0006000000000000449,0.027503369376063347,0.46327796678006805,0.2945597978352114,-0.4258308410644531,0.638729921088809,1.0179043940521149,12,0.4861343055963516,0.0700000000000004,1.6200000000000008,False,False,4999,0.00019999999999997797,-0.1933836042881012,0.3550710142028406,0.3780687516543786,1.3427621126174927,FLAG:r0_gain=1.68;FLAG:r1_gain=1.62,2412000000.0,0.007553354930132627,2,FLAG,0.9960708618164062,0.0,0.32182
wallarrayv3_2024_06_03_08_41_54_nRX2_bounce,PLUTO,0.06,0.07,0.0,False,,,,5000,wall,-0.2526145279407501,0.6874507973143823,1.2635759320163824,12,0.2993447780609131,0.13000000000000045,1.6600000000000008,False,False,4994,0.0011999999999999789,-0.06722666323184967,0.45694833800560675,0.33120358494374336,-0.17045199871063232,0.602697070408042,0.9472397633591166,12,0.25249816477298737,-0.009999999999999676,1.5800000000000007,False,False,4996,0.0008000000000000229,-0.3664206862449646,0.29843875100080064,0.3752416561057946,1.3946417570114136,FLAG:r0_gain=1.66;FLAG:r1_gain=1.58,2412000000.0,0.008871016092598437,2,FLAG,0.995361328125,0.0,0.32182
wallarrayv3_2024_06_03_10_08_02_nRX2_bounce,PLUTO,0.06,0.11,0.0,False,,,,5000,wall,-0.2736596465110779,0.7031904402055913,1.3075801282877486,12,0.11748082935810089,0.17000000000000048,1.6600000000000008,False,False,4971,0.005800000000000027,-0.08213155716657639,0.48863407765037215,0.2450506154695667,-0.21508832275867462,0.6784801722056117,0.9121655399911025,12,0.40543268620967865,-0.04999999999999971,1.5400000000000007,False,False,4996,0.0008000000000000229,-0.4513460695743561,0.24319455564451561,0.4619100323755438,1.1294333934783936,FLAG:r0_gain=1.66;FLAG:r1_gain=1.54,2412000000.0,0.007931896150112151,2,FLAG,0.99609375,0.0,0.32182
wallarrayv3_2024_06_05_02_41_50_nRX2_rx_circle,PLUTO,0.07,0.1,0.0,False,,,,3000,wall,-0.46441158652305603,0.5351016998333168,0.9623221988683491,12,0.10063754767179489,0.17000000000000048,1.5800000000000007,False,False,2999,0.0003333333333332966,-0.24539566040039062,0.3071023674558186,0.28102373123869334,-0.18921005725860596,0.49898788713706654,1.0386288533907697,12,0.3000999838113785,-0.029999999999999694,1.6000000000000008,False,False,2992,0.002666666666666706,-0.3254823386669159,0.35795454545454547,0.447407815835944,0.9499941468238831,FLAG:r0_gain=1.58;FLAG:r1_gain=1.60,2412000000.0,0.00474648555740714,2,FLAG,0.9959716796875,0.0,0.32182
wallarrayv3_2024_06_05_03_39_59_nRX2_rx_circle,PLUTO,0.03,0.18,0.0,False,,,,1000,wall,-0.6723988652229309,0.5327734421092977,0.7344416324335932,7,0.14775541424751282,0.21000000000000052,1.6800000000000008,False,False,998,0.0020000000000000018,0.13502384722232819,0.18937875751503006,0.2933846314692047,0.10800948739051819,0.4458801098673247,0.9917861847753983,7,0.17898400127887726,-0.1499999999999998,1.800000000000001,False,False,998,0.0020000000000000018,-0.7693767547607422,0.30561122244488975,0.09123523987625026,0.9499925374984741,FLAG:r0_gain=1.68;FLAG:r1_gain=1.80,2412000000.0,0.004750298783183097,2,FLAG,0.9967041015625,0.0,0.32182
wallarrayv3_2024_06_05_04_08_28_nRX2_rx_circle,PLUTO,0.04,0.17,0.0,False,,,,1000,wall,-0.7775697112083435,0.5780673384907841,0.76872745884048,7,0.19695590436458588,0.21000000000000052,1.6800000000000008,False,False,1000,0.0,0.01913403533399105,0.197,0.30202373604749855,0.04728465899825096,0.4145912357356734,0.867726235970178,7,0.17345955967903137,-0.12999999999999978,1.6800000000000008,False,False,1000,0.0,-0.6523167490959167,0.26,0.0693822602130878,0.9499956965446472,FLAG:r0_gain=1.68;FLAG:r1_gain=1.68,2412000000.0,0.004761573569849133,2,FLAG,0.99578857421875,0.0,0.32182
wallarrayv3_2024_06_05_04_37_59_nRX2_bounce,PLUTO,0.02,0.13,0.0,False,,,,5000,wall,-0.1851203739643097,0.51630740814044,1.1168089538753603,11,0.33861513435840607,0.15000000000000047,1.6800000000000008,False,False,4999,0.00019999999999997797,-0.23244979977607727,0.39167833566713345,0.2325824193701575,-0.8368555903434753,0.6238180906173105,1.018558198624701,11,0.404206320643425,-0.10999999999999976,1.6200000000000008,False,False,4996,0.0008000000000000229,-0.6063875555992126,0.3238590872698158,0.45279348877746506,1.0581490993499756,FLAG:r0_gain=1.68;FLAG:r1_gain=1.62,2412000000.0,0.004694682704284778,2,FLAG,0.9955596923828125,0.0,0.32182
wallarrayv3_2024_06_05_06_04_18_nRX2_bounce,PLUTO,0.09,0.14,0.0,False,,,,5000,wall,0.1937875747680664,0.6123916588545979,1.171337258621294,10,0.10640446841716766,0.23000000000000054,1.6000000000000008,False,False,4997,0.0006000000000000449,-0.15330632030963898,0.41184710826495896,0.2543171469110542,-0.16531510651111603,0.6529433641247977,0.9391924839538676,10,0.12464921548962593,-0.04999999999999971,1.5000000000000007,False,False,4994,0.0011999999999999789,-0.2264401912689209,0.2751301561874249,0.3440412199380368,1.3178060054779053,FLAG:r0_gain=1.60;FLAG:r1_gain=1.50,2412000000.0,0.004036422139033671,2,FLAG,0.99560546875,0.0,0.32182
wallarrayv3_2024_06_05_07_30_28_nRX2_bounce,PLUTO,0.08,0.09,0.0,False,,,,5000,wall,0.1848551630973816,0.5921565306927223,1.3538021868705699,10,0.46185535192489624,0.17000000000000048,1.6800000000000008,False,False,4995,0.0010000000000000009,-0.16291286051273346,0.47147147147147145,0.2794708391809487,-0.6318191289901733,0.6390977658565354,0.8285536466414556,10,0.7776611745357513,-0.009999999999999676,1.5000000000000007,False,False,4996,0.0008000000000000229,-0.3156750202178955,0.23278622898318654,0.456543115675175,0.6852996349334717,FLAG:r0_gain=1.68;FLAG:r1_gain=1.50,2412000000.0,0.0038907227246090755,2,FLAG,0.996337890625,0.0,0.32182
wallarrayv3_2024_06_05_09_07_47_nRX2_rx_circle,PLUTO,0.07,0.1,0.0,False,,,,3000,wall,-0.171231210231781,0.575209586673943,0.9529924769589957,12,0.1120072528719902,0.17000000000000048,1.5400000000000007,False,False,2997,0.0010000000000000009,0.0705975592136383,0.2912912912912913,0.2936749660700899,-0.23032231628894806,0.6175510687695196,1.121119748123122,12,0.2912718281149864,-0.029999999999999694,1.6200000000000008,False,False,3000,0.0,-0.42751020193099976,0.388,0.4602272948783874,0.9499943256378174,FLAG:r0_gain=1.54;FLAG:r1_gain=1.62,2412000000.0,0.00468416053801775,2,FLAG,0.9962158203125,0.0,0.32182
wallarrayv3_2024_06_05_10_15_14_nRX2_rx_circle,PLUTO,0.07,0.1,0.0,False,,,,3000,wall,-0.2815036475658417,0.491294823341537,0.9319854993694933,12,0.11768946051597595,0.17000000000000048,1.5600000000000007,False,False,2995,0.0016666666666667052,-0.037284523248672485,0.28580968280467445,0.3021767913096754,-0.17681416869163513,0.49902022747045005,1.0449595221751984,12,0.2771269604563713,-0.029999999999999694,1.6000000000000008,False,False,2993,0.0023333333333332984,-0.3117307424545288,0.3708653524891413,0.44505775347467313,0.949994683265686,FLAG:r0_gain=1.56;FLAG:r1_gain=1.60,2412000000.0,0.004785258816555143,2,FLAG,0.99609375,0.0,0.32182
wallarrayv3_2024_06_04_19_44_10_nRX2_bounce,PLUTO,0.04,0.07,0.0,False,,,,5000,wall,0.03665054962038994,0.5827032728342556,1.285584723287233,12,0.2714691534638405,0.11000000000000043,1.6600000000000008,False,False,5000,0.0,-0.05414511635899544,0.4862,0.23038765621160892,-0.03864041343331337,0.6083365174650008,1.0300383530114894,12,0.4355704337358475,-0.029999999999999694,1.5400000000000007,False,False,4999,0.00019999999999997797,-0.1955517679452896,0.3320664132826565,0.3387898886082482,1.2028710842132568,FLAG:r0_gain=1.66;FLAG:r1_gain=1.54,2412000000.0,0.0036395481508225197,2,FLAG,0.9957275390625,0.0,0.32182
wallarrayv3_2024_06_04_21_10_37_nRX2_bounce,PLUTO,0.07,0.08,0.0,False,,,,5000,wall,-0.5442087650299072,0.6163312549683247,0.86822300164853,12,0.319796159863472,0.15000000000000047,1.5600000000000007,False,False,4995,0.0010000000000000009,-0.2374129295349121,0.23703703703703705,0.27836290233246963,-0.19096361100673676,0.6153866291872875,1.1679493573980566,12,0.3175298273563385,-0.009999999999999676,1.6600000000000008,False,False,4997,0.0006000000000000449,-0.4065175950527191,0.4302581548929358,0.28250135528397746,1.0895723104476929,FLAG:r0_gain=1.56;FLAG:r1_gain=1.66,2412000000.0,0.003950110804289577,2,FLAG,0.9951171875,0.0,0.32182
wallarrayv3_2024_06_04_22_37_20_nRX2_bounce,PLUTO,0.06,0.09,0.0,False,,,,5000,wall,-0.3689543306827545,0.6603414061430126,1.1797298903775317,12,0.3077635020017624,0.15000000000000047,1.6200000000000008,False,False,4996,0.0008000000000000229,-0.07945509999990463,0.41172938350680544,0.2138585019439297,-0.5461918711662292,0.6795972566875931,1.0222666791794575,12,0.17424995824694633,-0.029999999999999694,1.6000000000000008,False,False,4991,0.0018000000000000238,-0.5115928053855896,0.33660589060308554,0.41391449313192535,1.3173909187316895,FLAG:r0_gain=1.62;FLAG:r1_gain=1.60,2412000000.0,0.003601772664114832,2,FLAG,0.995361328125,0.0,0.32182
wallarrayv3_2024_06_05_02_01_38_nRX2_rx_circle,PLUTO,0.04,0.17,0.0,False,,,,1000,wall,-0.5936571955680847,0.5638410688375741,0.7568000637289307,7,0.20729155465960503,0.21000000000000052,1.6600000000000008,False,False,1000,0.0,0.1879366785287857,0.199,0.3023105097189979,0.2521308660507202,0.4279853224009033,0.8829768542672347,7,0.17344604432582855,-0.12999999999999978,1.6800000000000008,False,False,1000,0.0,-0.4349023699760437,0.263,0.07379898554043643,0.9499921798706055,FLAG:r0_gain=1.66;FLAG:r1_gain=1.68,2412000000.0,0.0046203967183828356,2,FLAG,0.996337890625,0.0,0.32182
wallarrayv3_2024_06_05_17_21_59_nRX2_rx_circle,PLUTO,0.08,0.09,0.0,False,,,,3000,wall,-0.1194792240858078,0.5955642037921242,0.9781590038397413,12,0.1194707341492176,0.17000000000000048,1.5600000000000007,False,False,2993,0.0023333333333332984,0.12069443613290787,0.3070497828265954,0.3029418316326495,-0.19088754057884216,0.6685102844203279,1.1381322193702346,12,0.2865191102027893,-0.009999999999999676,1.6000000000000008,False,False,2998,0.0006666666666667043,-0.39288628101348877,0.40360240160106736,0.45093870798257296,0.949995219707489,FLAG:r0_gain=1.56;FLAG:r1_gain=1.60,2412000000.0,0.004741808222606778,2,FLAG,0.996337890625,0.0,0.32182
wallarrayv3_2024_06_05_18_29_01_nRX2_rx_circle,PLUTO,0.08,0.09,0.0,False,,,,3000,wall,-0.31549859046936035,0.49996489163162977,0.9348683614422449,12,0.10110391303896904,0.17000000000000048,1.5600000000000007,False,False,2988,0.0040000000000000036,-0.06773077696561813,0.29417670682730923,0.2907357687980649,-0.2763745188713074,0.5107080218410214,1.0015697080260566,12,0.29020853340625763,-0.009999999999999676,1.5600000000000007,False,False,2994,0.0020000000000000018,-0.3822600245475769,0.35370741482965934,0.4351763228253796,0.9499940872192383,FLAG:r0_gain=1.56;FLAG:r1_gain=1.56,2412000000.0,0.004785817805677653,2,FLAG,0.99603271484375,0.0,0.32182
wallarrayv3_2024_06_05_19_31_07_nRX2_rx_circle,PLUTO,0.08,0.09,0.0,False,,,,5000,wall,-0.18118681013584137,0.4950141122280187,0.9994229499521625,12,0.06507156044244766,0.17000000000000048,1.5800000000000007,False,False,4984,0.0031999999999999806,-0.05323817580938339,0.3162118780096308,0.2911664325667313,-0.3188434839248657,0.5086374184983128,0.9909610527268695,12,0.18096064776182175,-0.009999999999999676,1.5600000000000007,False,False,4990,0.0020000000000000018,-0.34389063715934753,0.34248496993987976,0.41209564957793593,0.9499950408935547,FLAG:r0_gain=1.58;FLAG:r1_gain=1.56,2412000000.0,0.004927444756031034,2,FLAG,0.99603271484375,0.0,0.32182
wallarrayv3_2024_06_05_21_07_09_nRX2_bounce,PLUTO,0.06,0.15,0.0,False,,,,5000,wall,0.0752386823296547,0.6937677389746612,1.3141120819644128,12,0.11296737566590309,0.21000000000000052,1.6600000000000008,False,False,4973,0.00539999999999996,-0.24795319139957428,0.4454051880152825,0.248160219893911,-0.4364273250102997,0.7092074208889552,1.0044239653714582,12,0.4277828633785248,-0.08999999999999975,1.6000000000000008,False,False,4994,0.0011999999999999789,-0.4525645077228546,0.33179815778934724,0.37582754452174055,1.374817967414856,FLAG:r0_gain=1.66;FLAG:r1_gain=1.60,2412000000.0,0.003898876458406447,2,FLAG,0.99658203125,0.0,0.32182
wallarrayv3_2024_06_05_22_33_17_nRX2_bounce,PLUTO,0.08,0.11,0.0,False,,,,5000,wall,-0.4266846477985382,0.6685202034413098,1.073735187237387,12,0.4277532994747162,0.1900000000000005,1.6000000000000008,False,False,4996,0.0008000000000000229,-0.07558678835630417,0.32926341072858284,0.2814416795083855,0.0757589191198349,0.6155575100458969,0.8916194115948528,12,0.28091759234666824,-0.029999999999999694,1.5200000000000007,False,False,4999,0.00019999999999997797,-0.3424154818058014,0.2604520904180836,0.42647078164790136,1.0966651439666748,FLAG:r0_gain=1.60;FLAG:r1_gain=1.52,2412000000.0,0.0038918447261676184,2,FLAG,0.998077392578125,0.0,0.32182
wallarrayv3_2024_06_05_23_58_54_nRX2_bounce,PLUTO,0.1,0.05,0.0,False,,,,5000,wall,-0.571570098400116,0.5348654465059531,1.2024565982718625,12,0.19267086684703827,0.15000000000000047,1.6600000000000008,False,False,4984,0.0031999999999999806,-0.2466951608657837,0.4442215088282504,0.24745959959331268,-0.5013467669487,0.6611446903576088,1.0652181413600486,12,0.7151827365159988,0.05000000000000038,1.6000000000000008,False,False,4987,0.0026000000000000467,-0.39133578538894653,0.38279526769600963,0.5171383164476332,1.2811464071273804,FLAG:r0_gain=1.66;FLAG:r1_gain=1.60,2412000000.0,0.0040689124073833224,2,FLAG,0.995361328125,0.0,0.32182
